objid              , ra              , dec                 , u       , g       , r       , i       , z       , class, redshift     , _q   , W1mag , W2mag , W3mag , W4mag, W1_W2        , u_g
1237646587169276299, 71.7441948775789, 0.296210628828192   , 21.2644 , 20.16528, 19.93514, 19.80076, 19.72389, STAR , -0.0001325726,  23.0, 15.977, 15.995, 12.347, 8.973, -0.017999649 , 1.0991199999999992
1237646587169276575, 71.798820543273 , 0.403852064094619   , 21.11239, 20.52649, 20.48778, 20.43345, 19.96785, QSO  , 2.536202     ,  24.0, 15.695, 15.63 , 12.661, 8.645, 0.06499958   , 0.5859000000000023
1237646587169341723, 71.8514742829722, 0.363788541842237   , 19.90325, 19.70295, 19.87013, 19.4521 , 18.83941, STAR , 0.0001564078 ,  25.0, 14.947, 14.851, 12.618, 8.702, 0.09599972   , 0.2002999999999986
1237646587169341774, 71.88512279726  , 0.350296644146857   , 21.21691, 20.15788, 19.84398, 19.75234, 19.67178, STAR , 1.48333e-05  ,  28.0, 15.39 , 16.057, 12.726, 8.438, -0.66699886  , 1.05903
1237646587169341811, 71.904710862513 , 0.298487238199553   , 20.79775, 19.72871, 19.47751, 19.35248, 19.37596, STAR , 0.0002286774 ,  29.0, 14.643, 14.514, 12.174, 8.845, 0.12899971   , 1.069040000000001
1237646587169341900, 71.9600888810434, 0.380840419910157   , 21.22091, 20.15873, 19.98508, 19.91079, 19.75341, STAR , -6.543693e-05,  30.0, 15.343, 15.336, 12.542, 8.918, 0.0069999695 , 1.0621800000000015
1237646587169342114, 71.983909654695 , 0.369425138654923   , 21.41753, 20.37065, 20.2063 , 20.06059, 19.89302, QSO  , 2.865797     ,  31.0, 16.291, 17.131, 12.622, 8.932, -0.84000015  , 1.046879999999998
1237646587169407623, 72.0978697476387, 0.317447639171093   , 20.71725, 19.69764, 19.41866, 19.32043, 19.28844, STAR , 0.0001587361 ,  36.0, 15.476, 15.37 , 11.913, 9.092, 0.10599995   , 1.0196100000000001
1237646587169407831, 72.0814133215199, 0.303924402369116   , 20.90548, 20.41413, 20.37787, 20.43602, 20.4631 , STAR , -0.0002254314,  37.0, 14.43 , 14.525, 12.098, 8.978, -0.09499931  , 0.4913500000000006
1237646587169472889, 72.1897985577784, 0.279805941109812   , 21.05415, 20.07865, 19.77426, 19.65356, 19.52673, STAR , 0.0001469541 ,  38.0, 14.264, 14.394, 12.613, 8.913, -0.13000011  , 0.9755000000000003
1237646587169472953, 72.2453007570687, 0.378152825549808   , 20.66402, 19.6885 , 19.33977, 19.15772, 19.12651, STAR , -5.571853e-05,  39.0, 13.243, 13.29 , 12.065, 8.9  , -0.04699993  , 0.9755199999999995
1237646587169473119, 72.2145689120277, 0.364606657077828   , 21.45355, 20.36543, 20.02881, 19.9204 , 19.88337, STAR , 0.0004264245 ,  46.0, 14.562, 14.635, 12.287, 8.831, -0.072999954 , 1.08812
1237646587169538420, 72.3145795695484, 0.406687782133506   , 20.99701, 20.02681, 19.6876 , 19.52861, 19.49185, STAR , 0.0002913396 ,  47.0, 14.819, 14.905, 11.993, 8.477, -0.08599949  , 0.9701999999999984
1237646587169538444, 72.3318793508106, 0.378989713780566   , 21.16745, 20.20811, 19.82833, 19.66816, 19.70545, STAR , -2.81489e-05 ,  48.0, 12.11 , 11.972, 11.782, 8.826, 0.13799953   , 0.9593399999999974
1237646587169538535, 72.3971596798552, 0.302211506757169   , 20.05572, 19.55557, 20.06284, 19.3258 , 19.00292, QSO  , 0.8072376    ,  49.0, 15.633, 14.411, 11.596, 8.462, 1.2220001    , 0.5001500000000014
1237646587169538698, 72.397614358846 , 0.332700142151707   , 20.45448, 20.25314, 20.06969, 19.81629, 19.89054, QSO  , 1.516263     ,  50.0, 14.722, 14.456, 11.195, 7.986, 0.2659998    , 0.20134000000000185
1237646587169538709, 72.4391258070523, 0.242970856303444   , 21.39635, 20.3648 , 20.01758, 19.88943, 19.85803, STAR , 0.001015911  ,  51.0, 10.391, 10.428, 10.383, 8.464, -0.037000656 , 1.0315500000000029
1237646587169603815, 72.4603379285647, 0.354115953272844   , 20.76216, 19.80859, 19.50053, 19.39685, 19.42666, STAR , 0.0003459626 ,  52.0, 12.236, 12.022, 11.545, 8.349, 0.21399975   , 0.9535700000000027
1237646587169669211, 72.6319775827784, 0.288658359551733   , 19.92738, 18.57994, 18.02601, 17.82201, 17.73731, STAR , -0.000100388 ,  53.0, 11.961, 11.805, 11.216, 8.441, 0.15600014   , 1.3474399999999989
1237646587169669332, 72.6820189360684, 0.29553288950459    , 21.0007 , 23.49731, 22.7319 , 19.62303, 18.58657, STAR , 7.231041e-05 ,  54.0, 13.008, 12.362, 11.059, 8.663, 0.6459999    , -2.4966100000000004
1237646587169669645, 72.7101113480365, 0.300231325860279   , 20.41499, 19.71022, 19.48654, 19.43628, 19.20451, QSO  , 2.524939     ,  55.0, 11.662, 11.461, 11.308, 8.339, 0.20099926   , 0.7047699999999999
1237646587169669652, 72.714315764873 , 0.223617245655184   , 20.60749, 19.57721, 19.51953, 19.21374, 19.22758, STAR , 0.0001248109 ,  56.0, 12.821, 12.401, 11.024, 8.623, 0.42000008   , 1.0302799999999976
1237646587169669798, 72.6405722330363, 0.388998840742829   , 21.40073, 20.30914, 19.9916 , 19.79739, 19.89051, STAR , 0.0003686931 ,  57.0, 12.268, 11.64 ,  9.627, 6.92 , 0.6279993    , 1.09159
1237646587169669799, 72.6478171309351, 0.313734466176813   , 21.20563, 20.14294, 19.81094, 19.67809, 19.68818, STAR , 6.188409e-05 ,  58.0, 14.061, 13.418, 10.572, 8.232, 0.64299965   , 1.06269
1237646587169735004, 72.7523860232903, 0.359293867246938   , 21.16937, 19.99594, 19.66376, 19.49998, 19.4175 , STAR , 0.0002257201 ,  59.0, 16.061, 16.484, 12.52 , 8.682, -0.42299843  , 1.1734299999999998
1237646587169735013, 72.7619602811598, 0.304037479689175   , 20.12594, 19.78252, 19.82575, 19.90829, 20.08825, STAR , -9.944189e-05,  60.0, 11.829, 11.612, 11.356, 8.658, 0.21700001   , 0.3434199999999983
1237646587169735089, 72.7984178530082, 0.417227227413353   , 20.82276, 19.7639 , 19.43798, 19.8129 , 19.17338, STAR , 0.0002154878 ,  61.0, 14.029, 13.782, 12.15 , 8.512, 0.2470007    , 1.0588599999999992
1237646587169735317, 72.7494299971498, 0.391355470401181   , 20.49464, 20.15491, 20.19422, 20.26762, 20.37123, QSO  , 1.552868     ,  62.0, 16.505, 16.602, 12.209, 8.868, -0.09700012  , 0.3397299999999994
1237646587169735330, 72.7756187633257, 0.233439241259625   , 21.19021, 20.2184 , 19.82314, 19.69438, 19.55119, STAR , 3.459956e-05 ,  63.0, 14.239, 14.252, 12.757, 8.489, -0.012999535 , 0.9718100000000014
1237646587169800576, 72.918525857392 , 0.339891017015362   , 20.72598, 19.76793, 19.42488, 19.26786, 19.25425, STAR , -0.000457771 ,  64.0, 14.231, 14.141, 12.028, 9.102, 0.09000015   , 0.9580500000000001
1237646587169800725, 73.0127450778693, 0.314661103602378   , 21.03758, 19.81684, 19.73936, 19.60849, 19.65517, STAR , 0.0001573317 ,  65.0, 15.571, 14.503, 11.318, 8.583, 1.0679998    , 1.2207399999999993
1237646587169800753, 73.0297193543331, 0.310513111667657   , 21.30487, 20.28343, 19.98473, 19.8564 , 19.72971, STAR , 0.000106153  ,  66.0, 14.933, 14.847, 12.512, 8.413, 0.08599949   , 1.021440000000002
1237646587169800945, 72.9867017601721, 0.349586400858345   , 21.47699, 20.44669, 20.17994, 20.0488 , 20.06606, STAR , 0.0001280618 ,  67.0, 15.422, 15.2  , 12.464, 8.231, 0.22200012   , 1.0303000000000004
1237646587169866111, 73.0882342564947, 0.410885125804493   , 20.96264, 19.8487 , 19.49993, 19.35139, 19.34747, STAR , 7.040258e-05 ,  68.0, 15.161, 15.157, 11.95 , 8.536, 0.0040006638 , 1.1139399999999995
1237646587169866231, 73.1689477665698, 0.374895238852091   , 20.82116, 19.71439, 19.36121, 19.26659, 19.2538 , STAR , 0.0002551808 ,  69.0, 15.844, 15.902, 12.496, 8.987, -0.058000565 , 1.1067699999999974
1237646587169866338, 73.0438879641305, 0.414011237221011   , 21.30641, 20.29273, 19.89253, 19.74337, 19.75294, STAR , -1.167986e-05,  70.0, 14.503, 13.499, 10.721, 7.918, 1.0040007    , 1.0136800000000008
1237646587169931714, 73.2533101559997, 0.331350558121869   , 20.94141, 19.94881, 19.55283, 19.39594, 19.4457 , STAR , 0.0002694195 ,  71.0, 14.605, 14.318, 12.032, 9.056, 0.2869997    , 0.9925999999999995
1237646587169931802, 73.3015950555981, 0.390147770617378   , 20.57209, 20.41156, 20.14865, 19.93365, 19.85148, QSO  , 2.074044     ,  72.0, 12.95 , 12.746, 12.452, 8.915, 0.20399952   , 0.16052999999999784
1237646587169931821, 73.3199607008597, 0.231673733552825   , 21.09414, 20.17536, 19.84047, 19.78465, 19.79207, STAR , 0.00047326   ,  73.0, 15.339, 15.28 , 12.572, 8.98 , 0.059000015  , 0.9187799999999982
1237646587169932001, 73.3018071172157, 0.228905138513526   , 21.33298, 20.37352, 19.97007, 19.80422, 19.70105, STAR , 0.0006590165 ,  74.0, 12.193, 12.033, 12.221, 9.057, 0.15999985   , 0.95946
1237646587169997533, 73.4336875267478, 0.225720690275388   , 21.50886, 20.4239 , 20.03012, 19.88307, 19.82416, STAR , 0.0001027238 ,  75.0, 16.285, 16.091, 12.509, 8.639, 0.19400024   , 1.0849599999999988
1237646587173339986, 81.108541560554 , 0.387261593141601   , 21.4808 , 18.73072, 17.29706, 15.84089, 15.03315, STAR , 3.949842e-05 ,  77.0, 14.41 , 14.363, 12.337, 8.845, 0.04699993   , 2.750079999999997
1237646587173404711, 81.1243551741471, 0.396091482156994   , 18.69682, 17.59565, 16.29555, 15.03335, 14.23506, STAR , 3.524788e-05 ,  78.0, 15.258, 15.385, 12.357, 8.524, -0.12699986  , 1.1011699999999998
1237646587173470818, 81.419412599001 , 0.379345498714517   , 21.38431, 20.67284, 19.96166, 19.51775, 19.273  , QSO  , 0.4437218    ,  80.0, 15.341, 15.294, 12.393, 8.694, 0.04699993   , 0.7114699999999985
1237646587173536637, 81.5489614046489, 0.23987706078626    , 22.81898, 19.68326, 18.23883, 16.97685, 16.44104, STAR , 7.232043e-05 ,  81.0, 15.297, 15.125, 12.05 , 8.954, 0.17199993   , 3.135719999999999
1237646587173537401, 81.5633517862211, 0.351653950900418   , 25.10093, 22.0526 , 20.43369, 19.29434, 18.62479, STAR , 4.778485e-05 ,  82.0, 15.804, 15.859, 12.45 , 8.895, -0.055000305 , 3.04833
1237646587173601904, 81.5967255261907, 0.23746291539346    , 20.75773, 18.34512, 16.9622 , 15.59913, 14.65798, STAR , 6.106307e-05 ,  83.0, 14.139, 13.861, 12.285, 8.364, 0.27799988   , 2.4126099999999973
1237646587173602032, 81.6394778825949, 0.367658738267193   , 20.2632 , 17.75335, 16.33122, 15.10564, 14.40625, STAR , 6.399633e-05 ,  84.0, 16.231, 16.68 , 12.446, 8.908, -0.4489994   , 2.50985
1237646587173602780, 81.6667098492196, 0.233155414753026   , 25.49539, 22.19499, 20.58287, 19.35422, 18.73419, STAR , 5.866123e-05 ,  85.0, 13.76 , 13.743, 11.886, 8.864, 0.017000198  , 3.3004
1237646587173602944, 81.718894477075 , 0.357550763692956   , 24.86899, 22.30264, 20.75512, 19.15921, 18.26468, STAR , 3.663834e-05 ,  86.0, 14.842, 14.648, 12.365, 8.965, 0.19400024   , 2.56635
1237646587173667800, 81.8055843073772, 0.285560986742397   , 20.14135, 18.13947, 17.25274, 16.90039, 16.71749, STAR , 0.0001901873 ,  88.0, 15.618, 15.566, 12.464, 8.64 , 0.052000046  , 2.00188
1237646587173667979, 81.7206880703068, 0.257780465611553   , 23.1342 , 20.59123, 19.07586, 17.59319, 16.73833, STAR , 0.0007089804 ,  89.0, 16.737, 16.925, 12.531, 8.813, -0.18799973  , 2.5429700000000004
1237646587173667987, 81.7399697666461, 0.22216149171882    , 22.96595, 20.65482, 19.19881, 18.09163, 17.46824, STAR , 9.37907e-05  ,  90.0, 16.174, 16.646, 12.516, 8.999, -0.47200012  , 2.3111299999999986
1237646587173668054, 81.8667178081263, 0.228983325896558   , 23.90471, 20.69659, 19.08809, 17.79988, 17.13235, STAR , 6.233135e-05 ,  91.0, 13.036, 12.827, 12.366, 9.09 , 0.20900059   , 3.208120000000001
1237646587173668083, 81.8559833642007, 0.384111455068096   , 24.38828, 21.41224, 19.93381, 18.59621, 17.88356, STAR , -0.0002063206,  92.0, 15.067, 15.163, 12.598, 8.698, -0.09599972  , 2.976040000000001
1237646587173732556, 81.9135836777792, 0.306012009376725   , 17.15502, 15.61279, 14.92185, 15.17435, 14.45947, STAR , 0.0002686747 ,  93.0, 15.897, 15.3  , 12.343, 8.956, 0.5970001    , 1.54223
1237646587173732737, 81.9608378135591, 0.307202196864668   , 16.26947, 15.05878, 14.81036, 15.46789, 14.7172 , STAR , 7.787916e-05 ,  95.0, 15.961, 15.82 , 12.525, 8.259, 0.14100075   , 1.2106899999999978
1237646587173732809, 81.9810675475806, 0.265165535698889   , 15.96662, 14.98182, 14.67226, 17.75138, 14.37744, STAR , -1.159066e-05,  96.0, 15.824, 15.571, 12.536, 8.453, 0.25300026   , 0.9847999999999999
1237646587173732823, 81.9849210787738, 0.322918716854484   , 18.96279, 17.51183, 16.7999 , 16.48147, 16.31169, STAR , 4.1282e-05   ,  97.0, 14.789, 14.644, 12.135, 7.818, 0.1449995    , 1.4509599999999985
1237646587173733112, 81.9294143254663, 0.370422272924292   , 21.18122, 19.55439, 18.84256, 18.56399, 18.45083, STAR , 0.0002478196 ,  98.0, 17.616, 16.903, 12.253, 8.545, 0.71299934   , 1.6268299999999982
1237646587173733172, 81.9428971655368, 0.223803614569809   , 20.88179, 19.26833, 18.641  , 18.39082, 18.24222, STAR , 4.308417e-05 ,  99.0, 14.868, 14.716, 12.519, 9.067, 0.15200043   , 1.61346
1237646587173733186, 81.9463527061537, 0.427911513218311   , 21.65992, 19.0576 , 17.64498, 16.34479, 15.63611, STAR , 9.967499e-05 , 100.0, 15.078, 15.03 , 12.323, 8.904, 0.048000336  , 2.602319999999999
1237646587173733292, 81.983510865256 , 0.249877249457146   , 21.53226, 19.15292, 17.75535, 16.20286, 15.35876, STAR , 5.315342e-05 , 101.0, 15.706, 15.684, 12.397, 8.84 , 0.022000313  , 2.379339999999999
1237646587173733375, 82.0130724911841, 0.221996776025563   , 19.60654, 18.21931, 17.48623, 17.1492 , 16.9374 , STAR , 0.0001229266 , 102.0, 16.291, 16.577, 12.496, 8.838, -0.2859993   , 1.3872299999999989
1237646587173733502, 81.8721281342429, 0.416278786691914   , 23.8495 , 21.17456, 19.66742, 18.58352, 18.03675, STAR , 1.42024e-05  , 103.0, 13.003, 13.043, 12.361, 8.151, -0.03999996  , 2.6749399999999994
1237646587173733504, 81.8892752498621, 0.260509949486723   , 24.64334, 22.09759, 20.18077, 18.60157, 17.73891, STAR , 0.0002250341 , 104.0, 12.562, 12.575, 11.789, 8.905, -0.012999535 , 2.545749999999998
1237646587173733533, 82.0068052251921, 0.267667112973702   , 23.55265, 21.35968, 19.87649, 18.65662, 17.97976, STAR , 5.990409e-05 , 105.0, 15.815, 16.002, 11.657, 8.817, -0.18700123  , 2.192969999999999
1237646587173733604, 81.8733471729103, 0.28642296754105    , 24.26653, 22.01551, 20.64202, 19.32962, 18.63672, STAR , 0.000228287  , 106.0, 15.521, 15.51 , 12.593, 8.698, 0.01099968   , 2.2510200000000005
1237646587173733741, 81.9162198463018, 0.291933910445447   , 24.52828, 22.07309, 20.62544, 19.36442, 18.64591, STAR , 0.0002232482 , 107.0, 14.47 , 14.586, 11.639, 8.624, -0.116000175 , 2.455189999999998
1237646587173733962, 81.9947734379815, 0.324084499099923   , 24.90956, 21.67195, 20.15227, 19.12681, 18.48688, STAR , 0.0004188325 , 108.0, 14.244, 14.089, 12.239, 8.96 , 0.15500069   , 3.23761
1237646587173798138, 82.1037288911697, 0.383388667350094   , 19.23092, 18.05863, 17.68201, 17.54277, 17.52375, STAR , 0.0001445599 , 111.0, 14.589, 14.399, 12.516, 9.032, 0.18999958   , 1.1722900000000003
1237646587173798538, 82.0864422510032, 0.412975656061376   , 21.25927, 19.4865 , 18.77592, 18.51056, 18.43581, STAR , 0.000163801  , 113.0, 16.008, 16.173, 12.672, 9.091, -0.16500092  , 1.7727700000000013
1237646587173798654, 82.1307402697928, 0.328244614412967   , 20.39432, 18.34539, 17.49937, 17.18438, 16.99655, STAR , 1.492115e-06 , 114.0, 14.401, 14.357, 12.668, 9.031, 0.043999672  , 2.048930000000002
1237646587173798670, 82.1328214576372, 0.312042514072224   , 21.77967, 19.99457, 19.28197, 19.03866, 18.90831, STAR , 0.0002291143 , 115.0, 15.478, 15.481, 12.48 , 8.413, -0.0030002594, 1.7851
1237646587173798744, 82.154369626889 , 0.338872986113551   , 21.69111, 20.0784 , 19.35437, 19.0965 , 18.87896, STAR , 0.0001995913 , 116.0, 16.309, 16.548, 12.402, 8.668, -0.23900032  , 1.6127099999999999
1237646587173798760, 82.1599481047392, 0.371005425763055   , 20.81827, 19.33103, 18.67892, 18.40606, 18.22466, STAR , 0.0003124557 , 118.0, 13.334, 13.143, 12.496, 8.855, 0.19099998   , 1.48724
1237646587173798767, 82.1626518733967, 0.242052391600928   , 21.31993, 19.68482, 18.96941, 18.69565, 18.56732, STAR , 0.0001302658 , 119.0, 13.191, 13.026, 11.339, 8.498, 0.16499996   , 1.635110000000001
1237646587173799039, 82.0283684406105, 0.403148868025375   , 23.95971, 21.9168 , 20.28901, 19.11468, 18.52435, STAR , 0.0001977993 , 120.0, 14.102, 13.971, 12.577, 9.056, 0.13100052   , 2.0429100000000027
1237646587173799173, 82.0620306773544, 0.312077823136078   , 24.35059, 22.20715, 20.76481, 18.75776, 17.70606, STAR , 7.430516e-05 , 121.0, 16.179, 15.983, 11.924, 8.669, 0.19600105   , 2.143440000000002
1237646587173799198, 82.077269466944 , 0.366477879784417   , 22.43636, 20.53381, 19.82039, 19.5989 , 19.39043, STAR , 8.05676e-05  , 122.0, 14.833, 14.742, 12.051, 9.042, 0.09100056   , 1.9025500000000015
1237646587173863464, 82.1696176393206, 0.334284305507019   , 22.82744, 19.644  , 18.15318, 16.86631, 16.17375, STAR , 0.0001403469 , 123.0, 16.032, 16.283, 12.678, 8.963, -0.25100136  , 3.183440000000001
1237646587173863607, 82.2274113061039, 0.304596927987613   , 22.39442, 20.24542, 19.48222, 19.21094, 19.13284, STAR , 0.000214073  , 124.0, 16.059, 15.468, 12.243, 8.942, 0.5909996    , 2.149000000000001
1237646587173863712, 82.2666900867837, 0.291055336315831   , 23.41537, 22.03496, 20.83978, 19.84022, 21.38809, STAR , -3.285858e-05, 125.0, 13.408, 13.433, 12.288, 8.97 , -0.024999619 , 1.3804099999999977
1237646587173864135, 82.2235552219989, 0.400222501584642   , 21.7824 , 19.65328, 18.77466, 18.4431 , 18.31826, STAR , 0.0002442395 , 126.0, 16.998, 17.249, 12.496, 9.055, -0.25100136  , 2.1291200000000003
1237646587173864221, 82.2597244251508, 0.427353085157198   , 21.12955, 19.14537, 18.29031, 17.96891, 17.80825, STAR , 0.0002464409 , 127.0, 13.777, 13.669, 12.513, 8.723, 0.108000755  , 1.9841799999999985
1237646587173864308, 82.289567939789 , 0.417635215937258   , 21.54157, 19.5435 , 18.10823, 16.29732, 15.31213, STAR , 6.973369e-05 , 128.0, 16.972, 17.336, 12.456, 8.87 , -0.36400032  , 1.9980699999999985
1237646587173864336, 82.3079746139281, 0.28352461198759    , 19.76128, 18.16787, 17.53319, 17.31324, 17.18725, STAR , 7.911215e-05 , 129.0, 13.266, 13.099, 12.212, 8.44 , 0.16699982   , 1.5934099999999987
1237646587173864415, 82.1745027040478, 0.259157628148303   , 24.57664, 20.86794, 19.37964, 17.97056, 17.16157, STAR , 0.0001612423 , 130.0, 15.557, 15.423, 12.59 , 8.573, 0.13399982   , 3.7087000000000003
1237646587173864917, 82.2790187350683, 0.244280994333216   , 24.9392 , 22.36769, 20.67684, 19.34008, 18.54153, STAR , 7.059992e-05 , 131.0, 16.336, 16.142, 12.643, 8.912, 0.19400024   , 2.57151
1237646587173929140, 82.3698336641237, 0.286222127405794   , 17.5366 , 16.29274, 16.33106, 16.42324, 16.48264, STAR , -9.210553e-05, 132.0, 15.881, 16.497, 12.433, 8.477, -0.6160002   , 1.2438600000000015
1237646587173929197, 82.3925772350991, 0.372613133668517   , 18.93509, 17.24372, 16.54756, 16.29378, 16.16748, STAR , 9.778229e-05 , 133.0, 16.127, 16.103, 12.132, 9.115, 0.024000168  , 1.6913699999999992
1237646587173929647, 82.3927017806229, 0.384921796996661   , 20.80981, 19.21767, 18.53867, 18.32303, 18.19896, STAR , 0.0002019579 , 134.0, 14.768, 14.898, 12.144, 8.979, -0.13000011  , 1.5921400000000006
1237646587173929709, 82.4118471076843, 0.258597042634331   , 20.30179, 18.72549, 18.07645, 17.81047, 17.66665, STAR , 0.0001219432 , 135.0, 16.604, 16.267, 12.5  , 8.931, 0.3369999    , 1.5762999999999998
1237646587173929931, 82.366710691131 , 0.417872886165652   , 22.9914 , 20.45043, 18.8705 , 17.65842, 16.9594 , STAR , -6.287886e-05, 136.0, 15.888, 16.294, 12.508, 9.012, -0.4060011   , 2.540969999999998
1237646587173930010, 82.3259285412812, 0.41579070657835    , 23.2895 , 21.64931, 20.00738, 18.62573, 17.78028, STAR , 0.0001413581 , 137.0, 14.894, 14.718, 12.223, 8.989, 0.17599964   , 1.6401900000000005
1237646587173930020, 82.4358752661802, 0.307828355808781   , 24.0941 , 21.46064, 19.98996, 18.44212, 17.58059, STAR , 0.0002201947 , 139.0, 15.631, 15.741, 12.149, 8.389, -0.11000061  , 2.6334599999999995
1237646587173930033, 82.4621304352398, 0.323505144545851   , 23.26217, 21.28083, 19.73959, 18.53263, 17.90643, STAR , 0.0001978069 , 140.0, 15.536, 15.884, 12.415, 9.034, -0.34799957  , 1.9813399999999994
1237646587173994822, 82.5701044171402, 0.219387653883773   , 18.23205, 16.41209, 15.65359, 15.36861, 15.22048, STAR , 0.0001407282 , 141.0, 17.417, 16.644, 12.172, 8.857, 0.7730007    , 1.8199600000000018
1237646587173995444, 82.6075728564247, 0.394696860318425   , 19.84671, 19.45075, 19.43985, 19.40883, 19.4915 , STAR , -0.00012378  , 142.0, 12.915, 12.939, 11.76 , 8.595, -0.024000168 , 0.3959600000000023
1237646587173995605, 82.6102526146516, 0.303016524289217   , 23.07523, 20.49361, 19.02634, 17.85195, 17.20724, STAR , 8.002649e-05 , 143.0, 15.943, 15.833, 11.905, 8.424, 0.10999966   , 2.581620000000001
1237646587173995640, 82.5552683484279, 0.269092213576619   , 23.77498, 21.18623, 19.61131, 18.45399, 17.8302 , STAR , 9.891081e-05 , 144.0, 13.834, 13.788, 12.046, 8.901, 0.045999527  , 2.588750000000001
1237646587174060111, 82.6343250363921, 0.350877345345079   , 24.63465, 19.03597, 18.70699, 18.60974, 22.82689, STAR , 5.666886e-05 , 145.0, 13.705, 13.742, 12.011, 8.802, -0.036999702 , 5.598680000000002
1237646587174060222, 82.6736988343641, 0.246235557594499   , 20.56388, 18.95905, 18.28756, 18.01517, 17.83831, STAR , 0.0001544118 , 147.0, 16.871, 17.237, 11.931, 8.503, -0.36599922  , 1.6048299999999998
1237646587174060295, 82.7053507946416, 0.296069726610447   , 17.46067, 16.41444, 16.04085, 15.87154, 15.80935, STAR , 0.000513326  , 148.0, 16.635, 16.237, 11.893, 8.478, 0.39800072   , 1.0462300000000013
