objid,ra,dec,u,g,r,i,z,class,redshift,W1mag,W2mag,W1_W2,u_g,parallax,pmra,pmde
1237651702450815220,126.855010201638,52.4097517844444,20.18473,19.99427,19.1971,18.81977,18.2245,QSO,0.2936391,14.484,13.648,0.8360000000000003,0.19045999999999808,-0.9471,-1.601,-0.882
1237648721753210940,147.140621443079,0.416224989839563,19.02503,18.8155,18.51251,18.30922,18.31968,QSO,1.487651,15.142,13.766,1.3759999999999994,0.20953000000000088,-0.3256,0.196,-0.173
1237649920042205281,21.4064764682334,14.4349070841981,20.05486,19.6479,19.62,19.5641,19.30014,QSO,0.8564662,14.992,13.921,1.0710000000000015,0.40696000000000154,-0.3888,0.081,0.364
1237651067348713526,161.376081136044,63.8136706060731,17.76005,15.87914,15.18163,14.93673,14.83031,STAR,-5.601008e-05,13.287,13.338,-0.05099999999999838,1.88091,1.343,-4.879,0.935
1237651066812301421,163.866061609427,63.700221189367,19.33812,18.81036,18.7544,18.59839,18.74392,QSO,0.6437154,14.251,13.203,1.048,0.5277600000000007,0.1188,0.011,0.114
1237651252026278083,140.589654585717,57.9095835726657,19.35541,18.34121,17.95373,17.8135,17.76188,STAR,-0.0003404192,16.43,16.17,0.259999999999998,1.0141999999999989,0.019,1.364,-14.134
1237651273498230850,128.365900837874,53.8338465574417,18.48154,17.25452,17.24085,17.27168,17.35101,STAR,-0.0001473543,16.574,16.768,-0.19399999999999906,1.2270199999999996,0.0483,0.811,-0.631
1237651066278838545,181.819393690193,64.956115689902,21.3759,20.8595,20.8439,20.67829,20.9214,QSO,0.943453,16.398,15.274,1.1240000000000006,0.5164000000000009,1.958,-1.532,-0.103
1237651252560134187,131.099374375192,53.4637784166038,18.95321,18.78857,18.70855,18.5804,18.40275,QSO,2.08581,15.576,14.679,0.8970000000000002,0.16463999999999857,0.0316,0.168,-0.111
1237648704577667301,184.779174466549,0.159805826829608,23.37527,20.81757,19.24497,18.28691,17.71135,STAR,0.0001006812,15.637,15.402,0.2350000000000012,2.5577000000000005,2.0567,7.613,-13.271
1237649921118634117,27.821401642822,14.8198364327926,20.45204,19.50629,19.20397,19.07816,19.03456,STAR,-0.0002935879,17.483,17.409,0.07400000000000162,0.9457500000000003,0.1012,3.874,-2.119
1237649918971609366,28.7922128813003,13.1137515719111,21.22137,20.38262,20.51676,20.30935,20.40829,QSO,2.245925,16.918,16.55,0.36799999999999855,0.838750000000001,-0.9488,3.034,3.951
1237651250408194394,123.247935271364,44.4965110461243,21.01665,20.81463,20.73623,20.36646,20.44234,QSO,1.618631,16.867,15.641,1.2260000000000009,0.20201999999999742,-0.848,-0.018,-0.092
1237649964068372513,55.7770328441628,-5.21106616668082,17.21011,15.73418,15.15197,14.93736,14.87017,STAR,8.864511e-06,13.432,13.438,-0.006000000000000227,1.47593,1.2343,4.622,-1.034
1237648705130725494,221.643977315132,0.559221373700671,20.08222,19.95323,19.96156,19.70503,19.68052,QSO,1.685073,16.65,15.354,1.2959999999999994,0.12898999999999816,-0.3378,1.158,0.055
1237648721222697013,161.650824552746,-0.0342715403667708,18.04496,16.92113,16.59071,16.49057,16.42327,STAR,0.0001419423,15.334,15.324,0.009999999999999787,1.123829999999998,0.2904,-2.12,1.593
1237651250409046097,125.020271001617,46.0054159001725,18.65947,17.34265,17.07151,16.93118,16.88333,STAR,-8.862418e-05,15.78,15.669,0.11099999999999888,1.3168199999999999,0.1114,0.335,-2.643
1237651066810859667,157.095224119226,62.5973926809796,19.34686,19.26424,19.2335,19.16362,19.01978,QSO,2.066336,16.227,15.1,1.1270000000000007,0.08261999999999858,-0.1086,0.269,0.287
1237651252586479664,241.711751222622,51.3825602974607,18.33479,16.5773,15.98645,15.80726,15.7499,STAR,-8.544718e-05,14.388,14.485,-0.09699999999999953,1.7574900000000007,0.5679,-7.611,-9.649
1237651203694788792,199.091383911383,-0.0386069703627926,19.83143,18.63919,18.13626,17.88467,17.75855,STAR,-0.0002438155,16.308,16.529,-0.22100000000000009,1.1922400000000017,0.5622,-12.102,-7.857
1237651066807844944,144.787441557644,59.1090944351236,18.27367,17.33228,16.98038,16.85371,16.82993,STAR,-0.0003386805,15.634,15.72,-0.0860000000000003,0.9413899999999984,0.3578,2.453,-5.01
1237651252040237148,208.152290883451,63.8507354463752,20.08951,20.04452,19.98966,19.61592,19.64452,QSO,1.879493,16.317,15.168,1.149000000000001,0.044990000000002084,0.5495,-0.365,-0.022
1237651251485474874,129.820529911255,51.3457833319436,19.27735,18.27805,18.00323,17.92859,17.96376,STAR,-5.120685e-05,16.752,16.444,0.30799999999999983,0.9992999999999981,0.4769,-0.772,-0.79
1237648720690151595,171.501273903806,-0.527195471676953,19.92271,18.8823,18.41699,18.25253,18.22188,STAR,0.0006706491,16.917,16.624,0.2930000000000028,1.0404099999999978,0.2943,-24.946,1.548
1237648720149545101,163.056977788432,-0.979022038744545,19.21506,18.41121,18.32756,18.30601,18.12276,QSO,2.684319,15.14,14.262,0.8780000000000001,0.8038500000000006,0.0117,0.101,-0.055
1237651249899896863,233.475331340484,53.6902017354987,18.33798,17.45798,17.18774,17.09104,17.05669,STAR,-0.0009679488,15.928,15.784,0.14400000000000013,0.8800000000000026,0.3788,-21.012,-12.395
1237651539252740235,205.81775627991,66.3808001521072,20.32328,18.17794,17.27336,16.95448,16.77116,STAR,-0.0002065406,14.993,14.994,-0.0009999999999994458,2.145340000000001,0.7803,-7.302,-3.944
1237651272416887139,115.046588233096,38.9858403201014,19.37151,18.99089,19.16241,18.92463,18.3476,STAR,-0.0001300945,16.084,15.801,0.2829999999999995,0.3806200000000004,2.249,8.771,-1.899
1237651251488424515,137.928421930881,56.1459682039539,24.74599,21.4777,20.98969,20.44689,20.34418,QSO,3.099055,17.288,17.196,0.09199999999999875,3.2682900000000004,0.4914,0.814,-0.311
1237651252552270356,115.421736992193,39.0350969839982,22.77478,22.04536,20.37074,18.38779,17.30435,STAR,0.0001022229,14.418,14.216,0.20199999999999996,0.7294200000000011,6.3776,-30.638,-36.568
1237651067349106698,163.079803941122,64.1019949183916,18.04951,17.0851,16.7514,16.60854,16.58145,STAR,-0.0002484434,15.381,15.413,-0.03200000000000003,0.9644100000000009,0.3932,1.691,-12.865
1237651191890182643,120.654791999984,43.810549755664,21.08781,20.76076,20.09791,19.79001,19.72379,QSO,1.096711,15.462,14.172,1.2899999999999991,0.32704999999999984,-0.1134,0.248,0.313
1237649919510577265,33.6701107992222,12.9674743467085,19.87355,19.43579,19.12537,18.784,18.69681,QSO,0.5655186,14.252,13.559,0.6930000000000014,0.4377600000000008,0.3277,0.227,0.322
1237651540331790450,230.613659925844,60.787731922768,17.41363,16.4763,16.19746,16.09715,16.09557,STAR,-0.0004867148,15.019,15.037,-0.018000000000000682,0.9373300000000029,0.3889,-19.241,4.84
1237651212289311058,260.752249596998,54.0154742591254,19.40889,19.18213,19.1144,18.82366,18.60734,QSO,0.4789151,14.997,14.174,0.8230000000000004,0.22675999999999874,0.0808,-0.079,-0.535
1237648722828066834,149.622707757613,1.05373545642596,18.89297,17.72994,17.22637,16.98562,16.89677,STAR,0.0009948038,15.47,15.405,0.06500000000000128,1.1630299999999991,0.0894,-2.9,-3.306
1237651252026277934,140.569413617995,57.8036625635115,18.25655,17.32632,16.37392,16.87686,16.63744,STAR,-0.00134886,15.407,15.555,-0.1479999999999997,0.9302300000000017,0.2197,4.108,-9.853
1237651066814726291,176.298078903617,65.0584714621502,19.71162,19.57053,19.33079,19.13859,19.08472,QSO,1.458348,15.98,14.549,1.431000000000001,0.14108999999999838,-0.1577,0.26,0.123
1237651272416428172,114.496497000146,38.0295792387612,18.75259,17.82664,17.50227,17.37542,17.35015,STAR,-5.097321e-05,16.297,16.21,0.08699999999999974,0.9259500000000003,0.3881,1.585,-14.89
1237651066812825737,166.581464233526,64.0863947372404,19.31223,18.44381,18.16192,18.03317,18.0364,STAR,-0.0007404806,16.69,16.426,0.2640000000000029,0.8684200000000004,0.0738,3.597,-12.141
1237651203694592051,198.6186633217,-0.0619382391965375,19.00134,18.88837,18.50714,18.34313,18.35395,QSO,1.48851,15.578,14.368,1.209999999999999,0.11297000000000068,-0.1352,-0.061,-0.247
1237651540333822177,237.261522884198,57.6903185726797,19.50118,18.60774,18.30615,18.18064,18.207,STAR,-0.001047609,16.894,17.548,-0.6539999999999999,0.8934400000000018,0.2911,0.435,1.416
1237651702451666950,128.878661763673,53.9449608007673,17.66365,16.25926,15.74293,15.55296,15.48078,STAR,-1.295115e-05,14.041,13.973,0.06799999999999962,1.4043899999999994,0.7957,-3.737,-3.248
1237651250412650879,133.039740402294,52.282801976738,20.90247,20.20838,20.05319,19.97894,19.71489,QSO,2.516882,17.073,16.298,0.7750000000000021,0.6940900000000028,-0.4307,-0.051,-0.598
1237651249899897006,233.543961405949,53.6741166816529,19.9069,18.9045,18.52546,18.41734,18.36874,STAR,-0.0004835547,17.292,17.83,-0.5379999999999967,1.0024000000000015,0.2157,-6.218,-0.927
1237648705652260984,186.691721748951,1.04306934553908,20.84135,19.58096,19.29924,19.1233,18.73466,QSO,2.403656,16.162,15.171,0.9909999999999997,1.2603899999999975,-0.2232,-0.137,-0.128
1237650369399292183,159.684963586334,-3.12520447904174,20.93468,20.46957,19.90002,19.56473,19.56608,QSO,1.484046,15.94,14.7,1.2400000000000002,0.46510999999999925,0.5505,-0.926,1.323
1237651273498296618,128.590941126787,53.962103594826,23.05717,20.43837,19.41482,19.02164,18.74411,STAR,3.945602e-06,17.242,16.666,0.5760000000000005,2.6188000000000002,-0.3306,1.904,-3.277
1237651251490652319,145.505204555418,59.1293807962754,20.98262,19.92956,19.33038,18.92373,18.5638,QSO,0.4256625,13.765,12.631,1.1340000000000003,1.053060000000002,0.1698,0.106,0.293
1237648720695460129,183.587877698616,-0.51852759634609,20.84838,20.33467,20.12499,19.81928,19.64297,QSO,0.7236954,15.463,14.909,0.5539999999999985,0.5137099999999997,0.1039,0.503,-0.297
1237651252040761787,210.86904428669,63.365942375016,21.41035,20.46935,20.43018,20.36103,20.08287,QSO,2.550009,17.167,15.978,1.1890000000000018,0.9410000000000025,1.4354,-0.003,-0.333
1237651250412257424,132.316908355038,51.5936613852669,20.61941,19.00079,18.67179,18.56332,18.57055,QSO,3.101806,15.893,14.869,1.024000000000001,1.61862,0.1134,0.128,-0.007
1237651539251888298,201.328774309903,67.0783364377816,19.1412,18.18093,17.79362,17.64888,17.59512,STAR,-0.0002520644,16.217,16.241,-0.02400000000000091,0.9602700000000013,0.4076,-21.637,-4.024
1237648705136296891,234.470192434187,0.509563654055152,25.03294,22.3352,20.94034,20.18119,19.86513,QSO,6.479132,17.131,16.954,0.1769999999999996,2.6977399999999996,0.4673,-6.586,-1.992
1237651540334411932,238.806114271778,56.737920809092,19.0608,18.77739,18.09453,18.05323,17.40975,QSO,0.2902547,13.311,12.185,1.1259999999999994,0.28340999999999994,0.4245,-0.557,2.339
1237651252039712936,205.694090236204,64.3346689408586,20.33932,18.88902,18.3874,18.17574,18.09621,STAR,-0.0002309698,16.613,16.437,0.17599999999999838,1.4503000000000021,0.5962,-1.84,-6.922
1237649919506645109,24.5207344173186,13.8554741315334,20.43586,19.8162,19.65945,19.62642,19.34088,QSO,2.577793,15.947,15.125,0.8219999999999992,0.6196600000000032,-0.7631,-0.42,-0.841
1237649964068176077,55.4228630114916,-5.22416922481501,16.14125,14.71289,14.17676,14.01663,13.98282,STAR,0.0001554813,12.646,12.699,-0.05299999999999905,1.4283599999999996,1.5417,0.479,-0.611
1237649928631812369,54.362002140862,-6.33731854350687,19.76622,19.42708,19.2765,19.37422,19.28347,QSO,0.8659166,15.365,14.401,0.9640000000000004,0.33914000000000044,-0.4712,0.245,0.384
1237651251485475016,129.942588075209,51.200800266923,25.1994,21.82246,19.37494,18.97889,18.75283,QSO,4.402863,15.143,14.716,0.4270000000000014,3.376940000000001,-0.2061,-0.196,-0.091
1237648705142850600,249.477194367214,0.547463305058732,19.93042,19.62223,19.38896,18.91397,18.7663,QSO,1.918669,15.093,14.27,0.8230000000000004,0.3081900000000033,-0.2667,-0.257,0.143
1237651252046659917,233.197052623646,55.9051034073324,23.67234,20.61266,19.33191,18.78102,18.43043,STAR,-0.0001436044,16.316,16.149,0.16699999999999804,3.0596799999999966,0.7002,0.919,-13.526
1237648720693821953,179.940829728247,-0.613070742315582,21.54554,20.22957,20.17923,20.11757,19.96664,QSO,2.8307,17.039,16.489,0.5500000000000007,1.31597,-0.3716,-0.001,0.538
1237649919500091524,9.1404159795739,14.596198712833,19.6411,19.35109,18.99443,18.98972,18.79821,QSO,1.011944,15.156,14.087,1.0690000000000008,0.2900100000000023,-0.446,-0.033,-0.347
1237651212289245313,260.787452643331,54.1580331057291,19.32974,19.25325,18.9811,18.9538,19.02426,QSO,1.092204,14.902,13.689,1.2129999999999992,0.07648999999999972,-0.258,-0.117,0.489
1237651252553712142,117.724210612731,41.9124393801027,20.57005,20.48389,20.44017,20.23492,19.97749,QSO,2.052721,17.246,16.33,0.9160000000000004,0.08615999999999957,-0.7952,0.499,0.327
1237651251490390219,144.457736245689,58.9229531055794,19.87749,18.84868,18.21704,17.8301,17.61383,QSO,0.1323032,14.241,13.446,0.7949999999999999,1.02881,0.0008,0.043,0.333
1237651250946638220,125.879069675048,47.6393612067982,21.51078,21.29365,20.93876,20.64162,20.27169,QSO,1.450137,16.391,15.022,1.368999999999998,0.21713000000000093,1.5206,-0.995,-0.603
1237648705131053308,222.440240520502,0.595371458834533,20.10439,19.89656,19.74322,19.53022,19.4974,QSO,1.586938,16.279,15.214,1.0649999999999995,0.20782999999999774,-1.634,1.181,-1.876
1237649919506317427,23.6824572415322,13.9755518470042,19.28535,19.17264,19.14534,18.97901,19.01424,QSO,1.823004,16.078,14.695,1.3829999999999991,0.11270999999999987,0.2671,-0.273,0.103
1237651252029423664,152.322772987493,61.9730913846914,18.69488,17.59954,17.12867,16.93608,16.86624,STAR,-0.0001610702,15.414,15.451,-0.03700000000000081,1.0953400000000002,0.0993,-1.891,-5.534
1237648705655668762,194.433049690233,0.959342452207034,18.23422,18.18663,18.17214,17.99026,17.87131,QSO,1.812562,14.967,13.663,1.3040000000000003,0.04758999999999958,-0.0708,-0.267,0.529
1237650369413906605,193.038604203815,-3.3972051828192,19.16988,19.1259,19.10582,18.89198,18.90187,QSO,1.682197,15.62,14.267,1.3529999999999998,0.04397999999999769,-0.156,-0.02,0.162
1237651252580909351,224.946642331738,60.0358613395048,23.49364,21.61096,20.09347,18.28832,17.26838,STAR,-0.000133334,14.579,14.407,0.1720000000000006,1.8826800000000006,3.2702,8.9,-49.321
1237651251489079315,140.010486211661,56.9987352009818,18.07468,17.09941,16.75773,16.62766,16.62061,STAR,-0.0006739848,15.094,14.983,0.11099999999999888,0.9752700000000019,0.424,15.553,-11.961
1237648720152756585,170.315127655351,-0.846446910759807,21.42346,20.65659,20.51987,20.55741,20.21538,QSO,2.360994,17.11,16.139,0.9710000000000001,0.7668699999999973,1.417,-0.419,1.214
1237651251491963068,150.542341587281,60.8406759371659,20.49359,20.34758,20.14572,20.1369,20.00554,QSO,1.14914,16.085,15.014,1.0710000000000015,0.14601000000000042,1.5998,2.459,0.824
1237651251488162247,137.138892210957,55.7069776802018,21.33924,21.30025,21.08876,21.05564,21.21542,QSO,1.409548,16.788,15.773,1.0150000000000006,0.038990000000001857,0.7375,-1.241,2.085
1237651252585496655,239.387419561443,53.1593814274212,19.13325,19.15302,19.21704,19.02573,18.94689,QSO,1.790251,15.689,14.357,1.3320000000000007,-0.019770000000001176,-0.1457,-0.031,0.123
1237648722828066862,149.677495595641,1.13135308820678,17.65629,16.76812,16.54069,16.45583,16.43721,STAR,0.0003815012,15.371,15.237,0.13400000000000034,0.8881699999999988,0.3544,-1.588,-14.156
1237648704577667170,184.770203854765,0.198010050309851,18.18974,17.23738,16.89113,16.75727,16.71052,STAR,0.0005198076,15.475,15.694,-0.2190000000000012,0.9523599999999988,0.2865,-22.504,-3.453
1237648720685695055,161.397724998681,-0.621548850111725,17.17881,15.56593,14.90381,14.66557,14.54323,STAR,4.904521e-05,12.968,12.985,-0.01699999999999946,1.6128799999999988,0.3549,-3.833,-6.343
1237651251488751897,139.021956858995,56.612350079896,21.11205,20.50412,20.33453,19.99325,19.68954,QSO,2.033384,16.79,15.777,1.013,0.6079299999999996,-0.9883,0.295,0.5
1237648705134723333,230.770771693089,0.497131223735102,20.4348,19.98588,19.98353,19.78408,19.70698,QSO,0.6436422,15.199,14.329,0.8699999999999992,0.44891999999999754,0.1262,2.067,-0.031
1237651250407866858,122.741188566479,43.9105149793997,21.46805,20.55842,20.26672,20.19385,19.92403,QSO,2.280707,16.643,15.713,0.9300000000000015,0.9096299999999999,3.0397,-1.669,1.306
1237651252044366390,225.748553473524,59.2505727822982,23.31399,22.6575,21.36969,19.37416,18.30163,STAR,-8.394502e-05,15.584,15.342,0.2419999999999991,0.6564900000000016,3.0369,21.159,-1.752
1237651250946375930,125.41658674099,47.1695227993241,20.12736,18.9178,18.50276,18.37162,18.35805,STAR,4.380151e-05,17.252,17.269,-0.01699999999999946,1.2095599999999997,-0.2011,-0.751,0.273
1237648704577405068,184.183600765719,0.15597983277929,21.2671,18.98994,17.6719,17.06646,16.6774,STAR,-2.311681e-05,14.632,14.574,0.05799999999999983,2.2771599999999985,1.0329,-1.05,-14.932
1237649964068896867,56.9988158433443,-5.03795545926563,19.8373,18.57754,18.50896,18.56568,18.6022,STAR,-8.952742e-05,16.603,16.371,0.23200000000000287,1.25976,0.032,0.542,-0.387
1237648720151970310,168.506151224673,-0.889228130301264,24.01908,22.96376,20.70955,19.60028,19.50118,QSO,4.619504,16.865,16.165,0.6999999999999993,1.0553199999999983,-0.1468,-0.068,0.55
1237651754003857547,165.284360944732,2.56075125874777,18.55291,17.20504,16.61589,16.39326,16.3194,STAR,0.0001738038,14.649,14.628,0.02099999999999902,1.3478700000000003,0.5958,-3.529,-5.475
1237651700841119875,130.616072697404,53.300548486598,18.9699,17.46477,16.89319,16.6607,16.54884,STAR,-5.036261e-05,15.184,15.136,0.04800000000000004,1.5051299999999976,0.4721,-8.384,-7.126
1237651249900027972,233.790519297953,53.4442748900074,19.94111,17.65159,16.69452,16.35177,16.17386,STAR,-9.836035e-05,14.214,14.318,-0.1039999999999992,2.2895199999999996,0.7701,-2.944,-3.545
1237651251492422248,152.328413157228,61.4833414031652,24.53537,20.98218,19.91813,19.63487,19.42768,STAR,-8.984959e-05,17.587,17.044,0.5429999999999993,3.5531900000000007,0.1196,0.793,-4.052
1237651250409570531,125.864699202869,47.0474636285474,19.86977,19.81255,19.56853,19.53278,19.59279,QSO,1.169581,15.968,14.628,1.3399999999999999,0.057219999999997384,0.9349,-0.109,-0.179
1237649920042402040,21.945263427942,14.4234184702372,21.52584,20.74886,20.67749,20.42835,19.98384,QSO,2.505422,16.805,16.102,0.7029999999999994,0.7769799999999982,0.1947,0.253,0.289
1237651252028309860,147.75957620074,60.6121353897779,20.46768,20.38786,20.38349,20.33083,19.99119,QSO,1.46876,16.392,15.404,0.9879999999999995,0.07982000000000156,2.3558,0.761,-0.027
1237648722828001410,149.476338332695,1.19265920962179,20.22258,18.33533,17.57694,17.27118,17.08952,STAR,0.0001534343,15.424,15.425,-0.0010000000000012221,1.8872500000000016,0.4999,-4.015,-7.014
1237648705132888168,226.62182796481,0.595329064636711,18.96363,18.67637,18.47234,18.41949,17.96547,QSO,0.3698131,13.823,12.781,1.0419999999999998,0.28725999999999985,-0.2345,0.031,0.075
1237651066280739070,192.038804836651,64.7551632030044,20.86288,20.42843,20.34342,20.26194,20.31764,QSO,0.6492136,16.932,16.022,0.9100000000000001,0.4344500000000018,-0.5093,1.152,1.56
1237648720150855716,165.936700815025,-0.850757850776078,18.78444,18.68543,18.67734,18.44476,18.36081,QSO,1.72093,15.334,13.986,1.347999999999999,0.09900999999999982,0.2774,0.264,-0.09
